id,repository,number,state,title,labels,is_pull_request,created_at,updated_at,closed_at,author,comments,url,body
546479130,pytorch/glow,3983,OPEN,Moving max-pool layers,,False,2020-01-07T20:00:58Z,2020-01-07T20:51:52Z,,opti-mix,1,https://github.com/pytorch/glow/issues/3983,"Max-pooling commutes with a monotonic-increasing activation function such as ReLU. It should be more efficient to apply pooling first (may be it can be implemented as an extension to sinkDownRescaleToPoolingNode?). The reason why it is more efficient is simply because the output of pooling has smaller dimensions than its input, which means less work to be done. Max-pooling could be  eventually moved e.g. before they batch norm as well, but this changes the network and may affect the results, the network may need to be retrained. See also https://myrtle.ai/how-to-train-your-resnet-8-bag-of-tricks/ for a more detailed description of the idea."
546674797,pytorch/glow,3984,OPEN,Problems about installing torch_glow,,False,2020-01-08T06:43:21Z,2022-07-08T03:30:22Z,,ybai62868,1,https://github.com/pytorch/glow/issues/3984,"I have successfully compiled the Glow C++ API. And I want to test the glow in the python language. That is, I want to use import torch_glow. When I go to torch_glow folder and then python setup.py install It has the following errors. [ 62%] Linking CXX executable ../GraphGradTest [ 62%] Linking CXX executable ../ProvisionerTest [ 63%] Linking CXX executable ../GlowOnnxifiManagerTest /Users/baiyang/Downloads/glow/torch_glow/src/PyTorchModelLoader.cpp:26:10: fatal error: 'ATen/native/c10_utils.h' file not found #include <ATen/native/c10_utils.h> ^~~~~~~~~~~~~~~~~~~~~~~~~ 1 error generated. make[2]: *** [torch_glow/src/CMakeFiles/PyTorchModelLoader.dir/PyTorchModelLoader.cpp.o] Error 1 make[2]: *** Waiting for unfinished jobs.... [ 64%] Building CXX object tools/loader/CMakeFiles/text-translator.dir/TextTranslator.cpp.o [ 64%] Linking CXX executable ../HostManagerTest /Users/baiyang/Downloads/glow/torch_glow/src/PyTorchCommon.cpp:34:15: error: no member named 'getExecutorMode' in namespace 'torch::jit' torch::jit::getExecutorMode() = false; [ 65%] Building CXX object tools/loader/CMakeFiles/image-classifier.dir/ImageClassifier.cpp.o [ 65%] Building CXX object tools/loader/CMakeFiles/model-runner.dir/ModelRunner.cpp.o    Can you help me to solve this problem or can you tell me the correct way to install torch_glow?"
546801626,pytorch/glow,3987,OPEN,[Slice node] Add support for steps attribute ,onnx,False,2020-01-08T11:23:48Z,2020-01-22T19:49:37Z,,ponnamsairam,1,https://github.com/pytorch/glow/issues/3987,"Hey , we converted a word language model(Pytorch Model) having LSTM to ONNX format when we are trying to compile this model with model-compiler we are getting this kind of error it will be helpful if we get any suggestions! ./bin/model-compiler -m /home/sairam/wordmodel.onnx -emit-bundle=/home/sairam -backend=CPU WARNING: Logging before InitGoogleLogging() is written to STDERR F0108 15:51:33.261059 8809 Error.cpp:119] exitOnError(Error) got an unexpected ErrorValue: Error message: Steps is not currently supported. Error return stack: /home/glow/lib/Importer/ONNXModelLoader.cpp:482 /home/glow/lib/Importer/ONNXModelLoader.cpp:2309 /home/glow/lib/Importer/ONNXModelLoader.cpp:2402 /home/glow/lib/Importer/ONNXModelLoader.cpp:2416 *** Check failure stack trace: *** #0 0x00000000007d515a llvm::sys::PrintStackTrace(llvm::raw_ostream&) (./bin/model-compiler+0x7d515a) #1 0x00000000007d30ec llvm::sys::RunSignalHandlers() (./bin/model-compiler+0x7d30ec) #2 0x00000000007d3257 SignalHandler(int) (./bin/model-compiler+0x7d3257) #3 0x00007f627ae3e390 __restore_rt (/lib/x86_64-linux-gnu/libpthread.so.0+0x11390) #4 0x00007f6279fc8428 gsignal (/lib/x86_64-linux-gnu/libc.so.6+0x35428) #5 0x00007f6279fca02a abort (/lib/x86_64-linux-gnu/libc.so.6+0x3702a) #6 0x00007f627ac07e49 (/usr/lib/x86_64-linux-gnu/libglog.so.0+0x9e49) #7 0x00007f627ac095cd (/usr/lib/x86_64-linux-gnu/libglog.so.0+0xb5cd) #8 0x00007f627ac0b433 google::LogMessage::SendToLog() (/usr/lib/x86_64-linux-gnu/libglog.so.0+0xd433) #9 0x00007f627ac0915b google::LogMessage::Flush() (/usr/lib/x86_64-linux-gnu/libglog.so.0+0xb15b) #10 0x00007f627ac0be1e google::LogMessageFatal::~LogMessageFatal() (/usr/lib/x86_64-linux-gnu/libglog.so.0+0xde1e) #11 0x000000000279929c glow::detail::exitOnError(char const*, unsigned long, glow::detail::GlowError) /home/tcs/glow/lib/Support/Error.cpp:122:0 #12 0x00000000006c9463 glow::ONNXModelLoader::ONNXModelLoader(std::__cxx11::basic_string<char, std::char_traits, std::allocator > const&, llvm::ArrayRef<char const*>, llvm::ArrayRef<glow::Type const*>, glow::Function&, glow::detail::GlowError*, bool) /home/tcs/glow/lib/Importer/ONNXModelLoader.cpp:2416:0 #13 0x000000000051777b main /home/tcs/glow/tools/loader/ModelCompiler.cpp:59:0 #14 0x00007f6279fb3830 __libc_start_main (/lib/x86_64-linux-gnu/libc.so.6+0x20830) #15 0x00000000004ee089 _start (./bin/model-compiler+0x4ee089) Aborted (core dumped) @mciprian13"
548298348,pytorch/glow,3995,OPEN,[GraphOptz] Dequantize(Quantize) optimization looses rescaling,,False,2020-01-10T21:26:02Z,2020-01-10T21:28:49Z,,UncleGene,1,https://github.com/pytorch/glow/issues/3995,"Dequantize(Quantize(X)) is collapsed to X. This looses all rescaling done in Quantize, and numerical equivalence of optimized function would fail. Code responsible for optimization:     if (auto *DQ = dyn_cast<DequantizeNode>(node)) {       if (auto *Q = dyn_cast<QuantizeNode>(DQ->getInput())) {         // Dequantize(Quantize(X)) -> X         changed = true;         DQ->getResult().replaceAllUsesOfWith(Q->getInput());         continue;       }  Test that would fail:   auto *in =       mod_.createPlaceholder(ElemKind::FloatTy, {1, 5, 10, 15}, ""input"", false);   auto *quantize = F_->createQuantize(       ""quantize"", in, mod_.uniqueType(ElemKind::Int8QTy, in->dims(), 0.01, 2));   auto *dequant = F_->createDequantize(""dequantize"", quantize);   F_->createSave(""ret"", dequant);    optimizedF_ = optimizeFunction(F_);    // Independent of implementation details optimization should maintain   // equivalence   bindings_.allocate(mod_.getPlaceholders());   bindings_.get(in)->getHandle().randomize(-1.0, 1.0, mod_.getPRNG());   checkNumericalEquivalence();"
549400786,pytorch/glow,4002,OPEN,[Bundle] Bundle should be self-contained.,,False,2020-01-14T08:09:05Z,2020-01-23T17:14:11Z,,mciprian13,3,https://github.com/pytorch/glow/issues/4002,"When building bundles for some targets (e.g. MCUs) I have problems with some of the operators from LIBJIT which are not self-contained. For example the TopK operator uses the qsort function which is not part of the LIBJIT/bundle and also not defined in some of the MCU toolchains. From a user-experience point of view, it would be nice to have all the operators self-contained in the LIBJIT/bundle even if the implementations are not optimal. Also some of the functions related to finite math are not defined in the MCU toolchain. For example in the picture below you can see that also the symbol __expf_finite coming from the SoftMax function which uses the expf function is also undefined in the bundle.  I would love to have some CMake flags which if used when building Glow would solve the above problems. Any suggestions? Thanks!"
549797987,pytorch/glow,4008,OPEN,Matmul Reference FP Implementation in the Interpreter uses Element Type for Scalar Product,,False,2020-01-14T20:24:42Z,2020-01-14T20:24:42Z,,hegemanjwh2,0,https://github.com/pytorch/glow/issues/4008,"The current implementation of the MatMul instruction for floating-point types in the Interpreter backend performs the elementwise scalar multiplication during a row-column dot product in the element type, rather than first converting ""up"" to 32 bits and only then performing the multiplication.  This is inconsistent with how the FC operator works and detrimental to float16."
550415554,pytorch/glow,4017,OPEN,LLVMCompiledFunction.cpp:102:36: error: no viable conversion from 'nullptr_t' to 'Expected<llvm::JITTargetAddress>',,False,2020-01-15T20:35:37Z,2020-01-15T20:35:37Z,,yurivict,0,https://github.com/pytorch/glow/issues/4017,clang-8 fails in this line: https://github.com/pytorch/glow/blob/master/lib/LLVMIRCodeGen/LLVMCompiledFunction.cpp#L102 You need to replace NULL with 0 or nothing at all.
550529080,pytorch/glow,4019,OPEN,-march=native for Release build,,False,2020-01-16T02:00:41Z,2020-01-16T02:15:23Z,,aturetsk,1,https://github.com/pytorch/glow/issues/4019,"Using -march=native for Release build doesn't seem to be a good practice. If built on a top-end CPU, the compiler won't be able to run on older machines. I see two possible solutions for this:  Introduce a CMake flag to control -march value (can keep default to be native) Use less aggressive march value, like x86-64/core-avx/core-avx2 (I believe -march=native is passed only if built on x86). This should only affect Intrerpreter backend performance, as LLVM-based CPU backend would still use current machine target while JITing.  Any preferences or other suggestions?"
551107970,pytorch/glow,4024,OPEN,Build fails with clang: non-constant-expression cannot be narrowed from type 'dim_t',,False,2020-01-16T23:10:12Z,2020-01-16T23:10:12Z,,yurivict,0,https://github.com/pytorch/glow/issues/4024,http://beefy10.nyi.freebsd.org/data/113i386-default/523196/logs/glow-nn-compiler-g20200115.log
553177308,pytorch/glow,4039,OPEN,[torch_glow] failure to link required libraries,,False,2020-01-21T22:25:20Z,2020-01-27T18:29:06Z,,mneilly-et,3,https://github.com/pytorch/glow/issues/4039,I can successfully compile torch_glow with the latest pytorch (e07f3993dc04f918ea820ff99ea88b63737a03a5) but importing torch_glow fails with undefined symbols. $ python -m pytest nodes ImportError while loading conftest 'torch_glow/tests/conftest.py'. conftest.py:3: in <module>     import torch_glow ../torch_glow/__init__.py:1: in <module>     from ._torch_glow import * E   ImportError: torch_glow/torch_glow/_torch_glow.cpython-37m-x86_64-linux-gnu.so: undefined symbol: THPVariableClass  Modifying torch_glow/src/CMakeLists.txt to link both libtorch_python and python for PyTorchModelLoader allows for forward progress...
555942568,pytorch/glow,4071,OPEN,64bit to 32 bit type demotion,,False,2020-01-28T02:11:30Z,2020-03-09T17:13:18Z,,ayermolo,8,https://github.com/pytorch/glow/issues/4071,"This is related to this PR: github.com//pull/3542 As I understand it this provides somewhat all or nothing approach for either 64bit or 32 bit Tensor dimensions AND Indices. One is compile time known value that describes the Tensor. The latter is data being used by various layers and passed around. With this approach at project creation it is decided if networks that will be compiled by GLOW will be indexed by 32bit or 64 bit. It ties the representation of the shape with actual data that is passed from layer to layer. With this approach at compile time we can't decide what layer input/output type would be, backends have no control, and it ignores the type specified by the network. What about the slightly different approach. Keeping dim type as, is tied to the cmake flag, and move the decision of 64bit vs 32 bit for indexType to a compilation pass based on TypeAToTypeBFunctionConverter. With a new hook to Backend   /// Returns true if network supports Type Lowering from T1 to T2.   /// Allows the backend to control node white/black list for optimization.   virtual bool canDoTypeDemotion(ElemKind fromTy, ElemKind toTy,                                  PrecisionConfiguration &precConfig) const {return false;};  Advantage of this approach it provides flexibility. Disadvantage is that doesn't play as nice with nodes that feed in to save Node. There will need to be a conversion node inserted. Also potential for shape being 32bit, but indices being 64 bit. Which is somewhat weird. @pjaaskel @opti-mix @bertmaher"
559942428,pytorch/glow,4112,OPEN,Quantization depends on Backend::isOpSupported(),,False,2020-02-04T19:52:15Z,2020-02-10T16:30:00Z,,jfix71,2,https://github.com/pytorch/glow/issues/4112,"Right now the quantization pass queries the backend to determine whether a node should be quantized. This leads to some annoyances -- namely that Backend::isOpSupported() is forced to use NodeInfo instead of just the Node itself. This also means that transformForPrecisionMode() must use backend. To overcome the above issues, I'd like to move quantization to instead quantize everything regardless of a target backend. We could add a pass to unquantize Nodes that are unsupported by a backend later on. Then we can eventually move Backend::isOpSupported() to take a Node instead of NodeInfo, allowing for the backend to see what ops are before/after it, and members of the Nodes as well."
560600963,pytorch/glow,4119,OPEN,Better way to specify layout independent nodes.,,False,2020-02-05T20:09:13Z,2020-02-06T02:13:01Z,,vuzelac-cadence,1,https://github.com/pytorch/glow/issues/4119,"@shajrawi , looking int acceptsAnyInputLayout in TensorLayout.cpp. It's got hardcoded list of nodes. But also, node->isDataParallel is used as well, which is not hardcoded but comes from nodes attributes. Can ""any layout"" spec become a node attribute or something similar ? Seems FlipNode was added later. @aturetsk  has found more (not upstreamed yet). Now I am finding more. I would say that things like this are best to be a part of some specification, not deep in the code functions.  For example, somebody is adding a new node - knowing  that this function needs possible update is impossible to know, right ?"
560828440,pytorch/glow,4121,OPEN,Update Network-debugger to use transformForPrecisionMode,,False,2020-02-06T07:27:22Z,2020-02-06T07:28:44Z,,SameerAsal,0,https://github.com/pytorch/glow/issues/4121,Currently network debugger (#4053) uses convertFunctionToFloat16() to convert network to FP16 then optimizes it before starting a comparison. After discussion with @jfix71 (#4053 (review)) we figured it is cleaner to use transformForPrecisionMode(). but first it needs to work without requiring a backend for quantization. we should be able to do this once #4112 is resolved.
561688660,pytorch/glow,4125,OPEN,Enhancing SparseToDense operator,,False,2020-02-07T14:57:52Z,2020-03-12T05:22:20Z,,pdwaraka,3,https://github.com/pytorch/glow/issues/4125,"SparseToDense(S2D) in caffe2 differs in its functionality from Tensorflow and has below specifications. GLOW supports Caffe2 variant of S2D. Caffe2 S2D only supports 1D sparse indices and only first output dimension is specified by ""data_to_infer_dim"".  Here, accumulation is also performed for the case of same indices. On the other hand, Tensorflow S2D operator supports 0D, 1D and 2D ""sparse_indices"" along with variable ""default_value"" and ""output_shape"". Does not perform accumulate operation because depending upon the ""validate_indices"" parameter, indices are expected to be unique or they are overwritten. In such a case, should we write separate a operator to support tensorflow or enhance the existing S2D operator? Open for suggestions."
569494282,pytorch/glow,4208,OPEN,GLOW 98% tests passed,,False,2020-02-23T13:21:28Z,2020-03-04T22:18:33Z,,danilopau,3,https://github.com/pytorch/glow/issues/4208,"Hello Just installed Glow, here tests results 98% tests passed, 1 tests failed out of 54 Label Time Summary: EXPENSIVE    = 657.08 secproc (2 tests) STRESS       = 4316.65 secproc (1 test) Total Test time (real) = 5352.17 sec The following tests FAILED: 48 - TensorsTest (Failed) Errors while running CTest FAILED: CMakeFiles/test.util cd /home/danilo/pytorch/glow/build_Debug && /usr/bin/ctest --force-new-ctest-process ninja: build stopped: subcommand failed. Danilo Pau"
570349624,pytorch/glow,4211,OPEN,Error while building torch_glow module in Glow compiler,,False,2020-02-25T06:47:21Z,2020-03-09T03:40:42Z,,dinkdeep,8,https://github.com/pytorch/glow/issues/4211,"I am specifically looking out to build the torch_glow(intented for  interface to pytorch jit) module inside the Glow . But am having errors while building torch_glow specifically . I did built the pytorch also from git possibly correctly Some observations   The glow module builds fine.   on building torch_glow there are linking errors with LLVM of type [23/321] Building CXX object tests/unittests/CMakeFiles/ImageTest.dir/ImageTest.cpp.o FAILED: : && /usr/bin/c++   -Wall -Wnon-virtual-dtor -fno-exceptions -Wno-psabi -g -fno-omit-frame-pointer -O0   tests/unittests/CMakeFiles/MemoryAllocatorTest.dir/MemoryAllocatorTest.cpp.o  -o tests/MemoryAllocatorTest  lib/CodeGen/libCodeGen.a lib/libgtestd.a lib/Support/libSupport.a tests/unittests/libTestMain.a libMiniz.a /usr/lib/x86_64-linux-gnu/libglog.so lib/libgtestd.a -pthread /home/ubuntu/Work/dkd/9_networks/llvm_install/lib/libLLVMSupport.a -lz -lrt -ldl -ltinfo -lpthread -lm /home/ubuntu/Work/dkd/9_networks/llvm_install/lib/libLLVMDemangle.a && : lib/Support/libSupport.a(Debug.cpp.o):(.data.rel.ro._ZTIN4llvm2cl4listINSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEEEbNS0_6parserIS7_EEEE[_ZTIN4llvm2cl4listINSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEEEbNS0_6parserIS7_EEEE]+0x18): undefined reference to `typeinfo for llvm::cl::Option'   The above LLVM based link errors are not coming while building the glow folder.   Not sure but looks like the problem some how looks like related to  -DCMAKE_BUILD_RTTI=ON flag, seems that torch glow needs the flag to be ON, on turning the flag off in setup.py  -DCMAKE_BUILD_RTTI=OFF the above LLVM errors go off but  while linking torch_glow/tests/unittests/CMakeFiles/PyTorchLoaderTest.dir/PyTorchLoaderTest.cpp.o:(.data.rel.ro._ZTI27ModelLoaderTest_Direct_Test[_ZTI27ModelLoaderTest_Direct_Test]+0x10): undefined reference to `typeinfo for testing::Test , The googletest library is unable to link.   On changing the ""-frtti"" to -fno-rtti in torch_glow.src/CMakeLists.txt there are linker errors in error: cannot use typeid with -fno-rtti. FAILED: /usr/bin/c++   -DGIT_DATE=""2020-02-21"" -DGIT_SHA1=""6d57f93"" -DGLOW_WITH_CPU=1 -DGLOW_WITH_LLVMIRCODEGEN=1 -DGOOGLE_PROTOBUF_NO_RTTI -DONNX_ML=1 -DONNX_NAMESPACE=glow_onnx -DWITH_PNG -I../include -Iinclude -I. -I../ -I../externalbackends -isystem /home/ubuntu/Work/dkd/9_networks/llvm_install/include -I../thirdparty/fp16/include -I/home/ubuntu/miniconda3/lib/python3.7/site-packages/torch/include -I../thirdparty/miniz-2.0.8 -I../thirdparty/onnx -Ilib/Importer/build_onnx -I../thirdparty/foxi -Wall -Wnon-virtual-dtor -fno-exceptions -fno-rtti -Wno-psabi -g -fno-omit-frame-pointer -O0 -fPIC -fvisibility=hidden -fvisibility-inlines-hidden   -fno-rtti -fexceptions -DC10_USE_GLOG -std=c++14 -MMD -MT torch_glow/src/CMakeFiles/PyTorchModelLoader.dir/PyTorchModelLoader.cpp.o -MF torch_glow/src/CMakeFiles/PyTorchModelLoader.dir/PyTorchModelLoader.cpp.o.d -o torch_glow/src/CMakeFiles/PyTorchModelLoader.dir/PyTorchModelLoader.cpp.o -c ../torch_glow/src/PyTorchModelLoader.cpp In file included from /home/ubuntu/miniconda3/lib/python3.7/site-packages/torch/include/ATen/core/jit_type.h:6:0, from /home/ubuntu/miniconda3/lib/python3.7/site-packages/torch/include/ATen/core/function_schema.h:4, from /home/ubuntu/miniconda3/lib/python3.7/site-packages/torch/include/ATen/core/dispatch/DispatchTable.h:3, from /home/ubuntu/miniconda3/lib/python3.7/site-packages/torch/include/ATen/core/dispatch/OperatorEntry.h:3, from /home/ubuntu/miniconda3/lib/python3.7/site-packages/torch/include/ATen/core/dispatch/Dispatcher.h:3, from /home/ubuntu/miniconda3/lib/python3.7/site-packages/torch/include/ATen/core/TensorMethods.h:10, from /home/ubuntu/miniconda3/lib/python3.7/site-packages/torch/include/ATen/Tensor.h:12, from /home/ubuntu/miniconda3/lib/python3.7/site-packages/torch/include/ATen/Context.h:4, from /home/ubuntu/miniconda3/lib/python3.7/site-packages/torch/include/ATen/ATen.h:5, from /home/ubuntu/miniconda3/lib/python3.7/site-packages/torch/include/torch/csrc/jit/attributes.h:2, from /home/ubuntu/miniconda3/lib/python3.7/site-packages/torch/include/torch/csrc/jit/ir.h:3, from ../torch_glow/src/PyTorchCommon.h:25, from ../torch_glow/src/PyTorchModelLoader.h:20, from ../torch_glow/src/PyTorchModelLoader.cpp:17: /home/ubuntu/miniconda3/lib/python3.7/site-packages/torch/include/ATen/core/ivalue.h: In function ‘c10::StrongTypePtr c10::getCustomClassType()’: /home/ubuntu/miniconda3/lib/python3.7/site-packages/torch/include/ATen/core/ivalue.h:672:32: error: cannot use typeid with -fno-rtti auto res = tmap.find(typeid(T).name());   Can I get a reference to the successfull sample build for all the components and I can run through the same setup and configs."
576199112,pytorch/glow,4265,OPEN,Training support in Torch Glow submodule ,,False,2020-03-05T11:53:32Z,2020-03-17T06:35:08Z,,dinkdeep,3,https://github.com/pytorch/glow/issues/4265,"Do we have some kind of multi device support also in Glow for training purposes i.e Is it possible to run different mini-batches on different devices. In the glow I don't see the separate forward pass and back ward pass specifically , Looks like the forward pass and backward pass run as  a combined integrated pass as an acyclic graph with Save nodes in the end copy back the data back to the nodes which are marked trainable(the weights Node). There seems a differentiate() function in Grad.cpp which creates the new Function with derived Nodes with SGD node (which is further broken to Mul,Add,Div), and there is a runBatch() function loops over each Batch, and reruns the Graph. Essentially its all a single device with multi instances of batch run, Are there some hooks to spread the Batches across multiple devices ."
578690619,pytorch/glow,4279,OPEN,ONNX yolov2 support ,,False,2020-03-10T16:02:44Z,2020-03-12T20:29:19Z,,leejaymin,4,https://github.com/pytorch/glow/issues/4279,"Hello, I made an example of object detection by combining imageClassifier and pre-post processing. Currently, Glow well supports all operators in Yolov2. Therefore, I just revised ImageClassifier to resize images and to draw bounding boxes with the output tensor. Yolov2 ONNX I used was converted from Pytorch. It is because Model-zoo ONNX is not correct. I would like to know which directory I put my code before creating a new PR."
583544726,pytorch/glow,4313,OPEN,[Profiling] Add sub-tensor profiling,,False,2020-03-18T08:09:12Z,2020-03-18T08:09:12Z,,mciprian13,0,https://github.com/pytorch/glow/issues/4313,"Right now the profiling is performed per-tensor meaning than one min/max pair is computed for each tensor. It would be more generic to allow sub-tensor profiling meaning that different min/max pairs would be computed for different parts of the same tensor (e.g. slices).   For example for depth-wise convolution (or row-wise quantized matmul), apart from the weights, also the output tensor is subject to having different ranges for each feature map and it would be better to profile each output feature map independently."
585501263,pytorch/glow,4330,OPEN,[torch_glow] some tests fail unless run separately,,False,2020-03-21T13:40:08Z,2020-04-12T22:07:36Z,,mneilly-et,2,https://github.com/pytorch/glow/issues/4330,"We have a CI that runs the torch glow tests and 4 of the tests fail in the Glow upstream interpreter. These same tests pass in Glow's CircleCI. If I run .circleci/test.sh for PYTORCH locally the tests all pass. If I run 'python -m pytest ./nodes' I get the following failures: ========================================================================== short test summary info =========================================================================== FAILED nodes/adaptive_avg_pool2d_test.py::TestAdaptiveAvgPool2d::test_adaptive_avg_pool2d_nonsquare_inputs - RuntimeError: The expanded size of the tensor (5) must match t... FAILED nodes/adaptive_avg_pool2d_test.py::TestAdaptiveAvgPool2d::test_adaptive_avg_pool2d_nonsquare_outputs - RuntimeError: The expanded size of the tensor (5) must match ... FAILED nodes/avgpool2d_test.py::TestAvgPool2d::test_avg_pool2d_with_args - RuntimeError: The expanded size of the tensor (3) must match the existing size (2) at non-single... FAILED nodes/constant_chunk_test.py::TestConstantChunk::test_constant_chunk_negative_indices - RuntimeError: The expanded size of the tensor (4) must match the existing si... FAILED nodes/conv3d_test.py::TestConv3d::test_conv3d_basic - torch.jit.TracingCheckError: Tracing failed sanity checks! FAILED nodes/conv3d_test.py::TestConv3d::test_conv3d_param_sweep - torch.jit.TracingCheckError: Tracing failed sanity checks! FAILED nodes/conv3d_test.py::TestConv3d::test_conv3d_with_bias - torch.jit.TracingCheckError: Tracing failed sanity checks! FAILED nodes/maxpool2d_test.py::TestMaxPool2d::test_max_pool2d_with_args - RuntimeError: The expanded size of the tensor (3) must match the existing size (2) at non-single... =========================================================== 8 failed, 116 passed, 2 skipped, 80 warnings in 7.28s ============================================================   The failing tests pass if run separately: (venv) mneilly@Docker:/tmp/tests$ python -m pytest nodes/adaptive_avg_pool2d_test.py::TestAdaptiveAvgPool2d::test_adaptive_avg_pool2d_nonsquare_inputs ============================================================================ test session starts ============================================================================= platform linux -- Python 3.6.8, pytest-5.4.1, py-1.8.1, pluggy-0.13.1 rootdir: /tmp/tests plugins: forked-1.1.3, xdist-1.31.0 collected 1 item                                                                                                                                                               nodes/adaptive_avg_pool2d_test.py .                                                                                                                                    [100%]  ============================================================================= 1 passed in 0.39s ============================================================================== (venv) mneilly@Docker:/tmp/tests$ python -m pytest nodes/adaptive_avg_pool2d_test.py::TestAdaptiveAvgPool2d::test_adaptive_avg_pool2d_nonsquare_outputs ============================================================================ test session starts ============================================================================= platform linux -- Python 3.6.8, pytest-5.4.1, py-1.8.1, pluggy-0.13.1 rootdir: /tmp/tests plugins: forked-1.1.3, xdist-1.31.0 collected 1 item                                                                                                                                                               nodes/adaptive_avg_pool2d_test.py .                                                                                                                                    [100%]  ============================================================================= 1 passed in 0.40s ============================================================================== (venv) mneilly@Docker:/tmp/tests$ python -m pytest nodes/avgpool2d_test.py::TestAvgPool2d::test_avg_pool2d_with_args ============================================================================ test session starts ============================================================================= platform linux -- Python 3.6.8, pytest-5.4.1, py-1.8.1, pluggy-0.13.1 rootdir: /tmp/tests plugins: forked-1.1.3, xdist-1.31.0 collected 1 item                                                                                                                                                               nodes/avgpool2d_test.py .                                                                                                                                              [100%]  ============================================================================= 1 passed in 0.37s ============================================================================== (venv) mneilly@Docker:/tmp/tests$ python -m pytest nodes/constant_chunk_test.py::TestConstantChunk::test_constant_chunk_negative_indices ============================================================================ test session starts ============================================================================= platform linux -- Python 3.6.8, pytest-5.4.1, py-1.8.1, pluggy-0.13.1 rootdir: /tmp/tests plugins: forked-1.1.3, xdist-1.31.0 collected 1 item                                                                                                                                                               nodes/constant_chunk_test.py .                                                                                                                                         [100%]  ============================================================================= 1 passed in 0.39s ============================================================================== (venv) mneilly@Docker:/tmp/tests$ python -m pytest nodes/conv3d_test.py::TestConv3d::test_conv3d_basic ============================================================================ test session starts ============================================================================= platform linux -- Python 3.6.8, pytest-5.4.1, py-1.8.1, pluggy-0.13.1 rootdir: /tmp/tests plugins: forked-1.1.3, xdist-1.31.0 collected 1 item                                                                                                                                                               nodes/conv3d_test.py .                                                                                                                                                 [100%]  ============================================================================= 1 passed in 0.44s ============================================================================== (venv) mneilly@Docker:/tmp/tests$ python -m pytest nodes/conv3d_test.py::TestConv3d::test_conv3d_param_sweep                                                             ============================================================================ test session starts ============================================================================= platform linux -- Python 3.6.8, pytest-5.4.1, py-1.8.1, pluggy-0.13.1 rootdir: /tmp/tests plugins: forked-1.1.3, xdist-1.31.0 collected 1 item                                                                                                                                                               nodes/conv3d_test.py .                                                                                                                                                 [100%]  ============================================================================= 1 passed in 11.56s ============================================================================= (venv) mneilly@Docker:/tmp/tests$ python -m pytest nodes/conv3d_test.py::TestConv3d::test_conv3d_with_bias   ============================================================================ test session starts ============================================================================= platform linux -- Python 3.6.8, pytest-5.4.1, py-1.8.1, pluggy-0.13.1 rootdir: /tmp/tests plugins: forked-1.1.3, xdist-1.31.0 collected 1 item                                                                                                                                                               nodes/conv3d_test.py .                                                                                                                                                 [100%]  ============================================================================= 1 passed in 0.45s ============================================================================== (venv) mneilly@Docker:/tmp/tests$ python -m pytest nodes/maxpool2d_test.py::TestMaxPool2d::test_max_pool2d_with_args ============================================================================ test session starts ============================================================================= platform linux -- Python 3.6.8, pytest-5.4.1, py-1.8.1, pluggy-0.13.1 rootdir: /tmp/tests plugins: forked-1.1.3, xdist-1.31.0 collected 1 item                                                                                                                                                               nodes/maxpool2d_test.py .                                                                                                                                              [100%]  ============================================================================= 1 passed in 0.47s ==============================================================================  Looking at the errors for adaptive_average_pool it appears that the first test passes and the subsequent two tests fail. The two failing tests appear to fail because the expected tensor shape matches the shape of the first test and not the shape of the current test being run."
589571772,pytorch/glow,4359,OPEN,[Importer] Add Log in the Caffe2/ONNX importer.,,False,2020-03-28T12:52:46Z,2020-03-28T12:52:46Z,,mciprian13,0,https://github.com/pytorch/glow/issues/4359,[title]
596290695,pytorch/glow,4399,OPEN,[ONNXModelLoader] Support for LogSoftmax operator is missing,good first issue,False,2020-04-08T03:55:59Z,2020-09-24T08:13:46Z,,antimora,16,https://github.com/pytorch/glow/issues/4399,Tried compiling a ONNX model containing LogSoftmax operator and the compiler is failing with this error: Error code: MODEL_LOADER_UNSUPPORTED_OPERATOR Error message: Failed to load operator LogSoftmax . Error return stack: /workspaces/pytorch-glow/glow/lib/Importer/ONNXModelLoader.cpp:3745 /workspaces/pytorch-glow/glow/lib/Importer/ONNXModelLoader.cpp:3820 /workspaces/pytorch-glow/glow/lib/Importer/ONNXModelLoader.cpp:3949 /workspaces/pytorch-glow/glow/lib/Importer/ONNXModelLoader.cpp:3963 *** Check failure stack trace: ***  The glow version is at: ''' commit e19f525 Date:   Thu Apr 2 18:21:35 2020 -0700 ''' Running the following command line: ./build/bin/model-compiler -model=./mymodel.onnx -emit-bundle=./output -backend=CPU
600444486,pytorch/glow,4422,OPEN,SGDNode deletion ,,False,2020-04-15T16:51:03Z,2020-04-23T08:22:04Z,,skc7,3,https://github.com/pytorch/glow/issues/4422,"Hi, https://github.com/pytorch/glow/blob/master/lib/Optimizer/GraphOptimizer/Lower.cpp#L51 SGDNode is getting erased by default in GraphOptimizer, lower() call. Can this deletion be dependent on whether backend supports SGDNode or not? Thanks."
